N,beta,start_id,operator_energy,energy_functional,C_NN,C_DM_z,M_beta,S_VN_site1,S_VN_avg
4,0.25,2,-1.0163261595507473,-0.689766170389706,-0.1412806503626079,-0.021094357126814036,0.4665905476108908,0.21121216102351587,0.21121195562924394
4,0.30000000000000004,3,-1.0277724267973276,-0.7432529478670307,-0.17444333594176017,-0.023031778014623982,0.45080915401239324,0.28294999651769137,0.2829497353893441
4,0.35000000000000003,3,-1.0430936269117033,-0.8021063369355941,-0.21069447113002543,-0.02365004841794159,0.43055220277809875,0.36385961939687295,0.3638595513903578
4,0.4,3,-1.0624027939875296,-0.8666432674182495,-0.2516394478007115,-0.02264975711080422,0.40389729779429684,0.45651727583976986,0.4565182787908406
4,0.45,1,-1.0855333937465865,-0.9374583090075469,-0.29997663814313275,-0.019779420812332343,0.36689897368814167,0.5658816887265771,0.5658818383971527
4,0.5,3,-1.1124432638430588,-1.0155507533638375,-0.3595072866824959,-0.014646621402954066,0.3112761174313896,0.698794459304023,0.6987942751442607
4,0.55,3,-1.1420752785166546,-1.1025218673004031,-0.4378902468289593,-0.006644992622838626,0.20963935664563269,0.8691867636717573,0.8691866576558598
4,0.6000000000000001,0,-1.200111497765985,-1.1999814790134775,-0.49977172597247654,-1.929514480122987e-05,0.012748517279419093,0.9995310012716283,0.999531002039739
4,0.65,3,-1.3000011324461873,-1.299998368014424,-0.4999943528850179,-3.498501497848456e-08,0.001987256873833764,0.9999886051131235,0.9999886050166807
4,0.7000000000000001,2,-1.399999872452745,-1.399999225915516,-0.4999983810825142,-1.6995270291681895e-07,0.0010380569983932104,0.9999968908397621,0.9999968908101013
4,0.75,1,-1.4999999007503948,-1.4999997829831522,-0.4999996432424267,-4.814196345444364e-08,0.0004853189634124325,0.9999993203892207,0.9999993203909939
4,0.8,0,-1.5999999810562482,-1.5999999793780058,-0.49999998812422725,-3.5567121690888967e-09,6.477350062117167e-05,0.999999987894266,0.9999999878940389
4,0.8500000000000001,0,-1.6999999985061582,-1.6999999984405558,-0.4999999993033039,-3.3793460001229036e-13,1.478761784375983e-05,0.9999999993690593,0.9999999993690413
4,0.9,1,-1.7999999996687908,-1.7999999996026916,-0.4999999995273113,-6.734927201347924e-11,1.8179511860494738e-05,0.9999999990464024,0.9999999990463939
4,0.9500000000000001,3,-1.899999999961986,-1.899999999961361,-0.4999999999825456,-4.349071450723093e-12,2.5003750189036593e-06,0.9999999999819611,0.9999999999819609
4,1.0,2,-1.9999999999874403,-1.9999999999874403,-0.4999999999963175,-2.253249670339853e-12,3.03132274379908e-07,0.9999999999997349,0.9999999999997349
5,0.0,1,-1.1582024638424608,-0.5791012319212304,2.0057844274390392e-13,6.404876629062528e-14,0.5,-0.0,0.0
5,0.05,1,-1.1583712125398122,-0.6111878794127078,-0.024020576889522766,-0.008023129417914738,0.49865005148767916,0.014823901379101173,0.014815145502387115
5,0.1,3,-1.1595063422022869,-0.6494839208939804,-0.048895466040282456,-0.016754507192423627,0.4946169808834303,0.04840134430398541,0.04831890731532072
5,0.15000000000000002,3,-1.1627654017457312,-0.6939441370633173,-0.0743244502105048,-0.026088040077229962,0.48796006288545407,0.09403168807343715,0.09403194802407999
5,0.2,2,-1.169187838677694,-0.7443543331446552,-0.09992838359623141,-0.03587845624432752,0.4788023415218303,0.1482116539324195,0.1481132275348218
5,0.25,0,-1.179941765543441,-0.8005058404589502,-0.12529595516739522,-0.04597075210222176,0.4673365734208277,0.20772360994045447,0.20757778327696083
5,0.30000000000000004,0,-1.1960511596928076,-0.8620767881261296,-0.14998801522667765,-0.05618882220760994,0.45383596821795297,0.26995755854965975,0.26987288224538336
5,0.35000000000000003,1,-1.2184039933816502,-0.9286939484401167,-0.17358068810132754,-0.06634933230657238,0.4386480213995519,0.33259782439799895,0.33278851917519103
5,0.4,3,-1.247645926034271,-0.999906243088475,-0.19567288991134188,-0.07625300764733409,0.42219941398615307,0.3953335686912736,0.39438105699493187
5,0.45,1,-1.2842571458123488,-1.0752823372197922,-0.21590058447872668,-0.08571652411819712,0.4050011828312873,0.453173157344455,0.45293868010841337
5,0.5,0,-1.3282344206333248,-1.1542484327276203,-0.23401115398226002,-0.09452516810971537,0.38758670483131863,0.5079076693090793,0.5071512744901623
5,0.55,0,-1.379454419196534,-1.2363478028045998,-0.24982772741718465,-0.10254320475072945,0.37052713931070674,0.5562828061886581,0.5559894098119436
5,0.6000000000000001,0,-1.4373730774895541,-1.3210696648190574,-0.2633512614593464,-0.10967038293172111,0.35428971083382504,0.5997059356753595,0.5990001157605087
5,0.65,1,-1.5011692676689177,-1.4079015886589148,-0.2747387173930828,-0.11586195441531374,0.3391840141611501,0.6390308024770576,0.6362540845555825
5,0.7000000000000001,1,-1.5701226472544223,-1.4965217152545067,-0.2841755329834606,-0.12119343116124559,0.3254485996844102,0.6702527845902851,0.6680086806553408
5,0.75,3,-1.6432997165557905,-1.5865481530951264,-0.2919900750130403,-0.12576590342876973,0.3130633278354576,0.6938922404747478,0.6950183683222354
5,0.8,0,-1.7199785986170604,-1.677708690332255,-0.29839926132644273,-0.129603088079046,0.30207417068006326,0.7173607606932135,0.7177582877550615
5,0.8500000000000001,2,-1.7985731333617634,-1.769254073436431,-0.30456704807442275,-0.13322632946004048,0.2909242823559829,0.745550383345944,0.7396886685267976
5,0.9,0,-1.8807399694685025,-1.8623247724066092,-0.3088773580342775,-0.13609768564043506,0.2823731361738527,0.7553312642719343,0.7558103232677837
5,0.9500000000000001,0,-1.9647325631619372,-1.955941538971984,-0.31197127900045935,-0.13813475822275598,0.27564872547775643,0.7695778957651799,0.7680316929880534
5,1.0,3,-2.0498590189137085,-2.0498590189137085,-0.32117323106863976,-0.1439658649055843,0.2582657331955672,0.7973570626091893,0.7979098528794497
6,0.0,0,-1.4999930677930307,-0.7499965338965153,1.1649477678806383e-13,-4.4922254573605734e-14,0.5,-0.0,0.0
6,0.05,0,-1.5001950286575867,-0.7913461590662882,-0.02560607945686332,-0.003329919243936453,0.498717657054671,0.014168280438449223,0.014168314520597773
6,0.1,2,-1.5016255153478917,-0.8404863408204547,-0.05227811548313405,-0.00883733701236984,0.49484066949656696,0.04662845583885259,0.04662779699293098
6,0.15000000000000002,1,-1.5055978244240158,-0.8972543336823134,-0.07970271792869121,-0.013716274912156552,0.4884372098527194,0.09099532644387318,0.09098399420346609
6,0.2,0,-1.5135614563639233,-0.9616005442748967,-0.10755863091389022,-0.01912007935286884,0.47956878108910456,0.14385687988452248,0.14385491565561112
6,0.25,1,-1.526801546051111,-1.0331304362001392,-0.13546900097568568,-0.023805838838861577,0.46841173402756575,0.2022948534145963,0.20229544334817187
6,0.30000000000000004,3,-1.5464565105448973,-1.1114797772135527,-0.1631571614554103,-0.027730425733817735,0.4551201246784719,0.264215386449436,0.2642353413384744
6,0.35000000000000003,0,-1.5735585455194783,-1.1963612525869554,-0.19044363746467188,-0.030999646825413212,0.43981231245470526,0.32819138681559107,0.32818951847382993
6,0.4,2,-1.6086162955633863,-1.2873948751743634,-0.2174344024112659,-0.03340762877695498,0.4224415311047321,0.3935174647003726,0.3935173289186653
6,0.45,1,-1.651866952182857,-1.3842858707681927,-0.2445024290354663,-0.03460792509621017,0.40270408413061193,0.4603645218533119,0.4603647675494918
6,0.5,0,-1.7031511217488604,-1.4868731794859222,-0.27249034317383347,-0.03428053862601165,0.37971797741440677,0.530173946580453,0.5301709875503863
6,0.55,1,-1.7619860370375826,-1.5952167868381701,-0.30293929171355277,-0.03195410125744721,0.35147441024518966,0.6061355744556387,0.6061382601816484
6,0.6000000000000001,0,-1.8277293076553802,-1.7097693934603408,-0.3384689244748058,-0.027002234126227164,0.31352820911120055,0.6940321322010622,0.6940320942088717
6,0.65,3,-1.899124472364662,-1.8315328805604454,-0.38424094848344165,-0.01839372541868475,0.2537200059827676,0.805328591452873,0.805328637807874
6,0.7000000000000001,2,-1.9735034616358316,-1.9626688517525852,-0.4518559778416618,-0.004140026364136964,0.10972068572208299,0.964979578414826,0.9649795632808184
6,0.75,1,-2.1025052801746904,-2.1024743456675923,-0.46696931058085883,-0.0009954516711590611,0.006422403827302893,0.9998809825485792,0.9998809822605733
6,0.8,2,-2.242663536878364,-2.242656294796495,-0.4670076061627843,-0.0009943817482478683,0.0034742232888216678,0.9999651727513615,0.9999651724051395
6,0.8500000000000001,0,-2.3828502241050895,-2.3828473956119236,-0.4670208794435173,-0.0009862997067943131,0.002507098553833694,0.9999818642144285,0.999981863680111
6,0.9,3,-2.5230201866743123,-2.5230198387036435,-0.4670279190933965,-0.0009837631079493325,0.0010769876836980378,0.9999966529590116,0.9999966532263219
6,0.9500000000000001,2,-2.6631898726577177,-2.6631898469611914,-0.4670295000996516,-0.000983065112851559,0.0004138963460742845,0.999999505711917,0.9999995057032339
6,1.0,2,-2.803358055913124,-2.803358055913124,-0.4670297056202131,-0.0009829564998130988,0.00021385044537532909,0.999999868048956,0.9999998680452992
7,0.0,0,-1.728547310984967,-0.8642736554924834,-2.465131273713236e-13,-5.5800602234106526e-14,0.49999999999999994,-0.0,0.0
7,0.05,2,-1.7287723762438347,-0.9118599535883255,-0.024445999047740218,-0.0057235704849739845,0.49873544060875086,0.013993227873773714,0.013997321803277795
7,0.1,1,-1.7303830837696808,-0.968153220551125,-0.04981057654376867,-0.0119395693097368,0.4949554437287324,0.045743101811640825,0.045754664677314524
7,0.15000000000000002,1,-1.7348724159048317,-1.0330388873273217,-0.07580959948063491,-0.018568228726164475,0.4887103751494819,0.08921636119252756,0.08922618472669722
7,0.2,3,-1.743778205822395,-1.1063046586876617,-0.10210860225363808,-0.025508195823103413,0.48009838433222873,0.1408679848241883,0.1408877848457446
7,0.25,3,-1.758635714929575,-1.187656672758012,-0.1283423631763764,-0.032645143562138164,0.46927053718018713,0.1979890710675346,0.19803698833604616
7,0.30000000000000004,3,-1.7808305523680779,-1.276707869572378,-0.1541602357853986,-0.03986555939360105,0.45641815505141486,0.258434635590065,0.2584804071404498
7,0.35000000000000003,3,-1.8115561842569743,-1.373007663937324,-0.1792306608501671,-0.04706327071849798,0.4417695932405121,0.32034009971497857,0.32037986734456153
7,0.4,1,-1.851725878831327,-1.476053424141216,-0.2032716456091224,-0.0541495633787162,0.4255715474532632,0.3822751236222126,0.3822365687040983
7,0.45,1,-1.9019315162990456,-1.585309794175773,-0.22606767450143833,-0.06105813461526054,0.408068263604958,0.4427999666964356,0.442885030477583
7,0.5,1,-1.9625253308452917,-1.700224657126872,-0.24740482435868588,-0.06772250102316117,0.38954646993612857,0.5015818121266602,0.5012823913180436
7,0.55,2,-2.0336251559693403,-1.8202427304303634,-0.26707061978202357,-0.0740739403633299,0.37035389847003436,0.5564031991880537,0.5564667906331795
7,0.6000000000000001,1,-2.115042310973307,-1.944763307151664,-0.284864096164302,-0.08002153330360066,0.3509101362147154,0.6078065984189356,0.6075578331002616
7,0.65,1,-2.206372113784609,-2.073208015771106,-0.30058397427738154,-0.0854695910859589,0.33174604726115503,0.6540502098912053,0.6536946175342226
7,0.7000000000000001,3,-2.306810871849992,-2.2049529769127196,-0.3141315377797494,-0.0903201059327288,0.3133915935088586,0.6941776520501369,0.6943223145033716
7,0.75,0,-2.415377918977473,-2.3395049473029177,-0.3255402185860598,-0.09457904571830085,0.29629418768120924,0.7289333593192389,0.7292780130504865
7,0.8,2,-2.5306653032980897,-2.4762259410355223,-0.33504443919860744,-0.0982346617501851,0.2806236996994471,0.7581942741609953,0.7590261920688283
7,0.8500000000000001,1,-2.6516384649334297,-2.6147789571651816,-0.3427932648250054,-0.10130960978824152,0.2666495146336455,0.7839832916657514,0.7838063550757559
7,0.9,1,-2.7763212988066037,-2.754392861814881,-0.350198180752085,-0.10436827002698469,0.25227502987450506,0.8072515329976828,0.807652194908784
7,0.9500000000000001,1,-2.906208716326984,-2.895942763859557,-0.35408025688599454,-0.10596760100604737,0.24373263421244465,0.8215628590883705,0.8210603927191357
7,1.0,2,-3.0379759156823947,-3.0379759156823947,-0.3622658484450749,-0.10951491541329876,0.22632014194695751,0.8467371276951079,0.8466954826655538
8,0.0,1,-1.999990880946299,-0.9999954404731499,-1.6572160310701634e-13,3.554367256520131e-13,0.4999999999999999,-0.0,8.008566259537293e-17
8,0.05,0,-2.000259107447653,-1.0551899750181417,-0.025613835965724308,-0.004929336174636496,0.49870165058293553,0.01432155562365449,0.014321915400055714
8,0.1,2,-2.0021535417515053,-1.1205519054059387,-0.05226672590363197,-0.007658834962551016,0.49486433761679355,0.04643750937895748,0.046448050075444905
8,0.15000000000000002,3,-2.0074827225458898,-1.1963523710728945,-0.07969015009901284,-0.013802245671679664,0.4884377600209697,0.09096805341730524,0.0909804631256709
8,0.2,1,-2.0180860811508654,-1.2820708181514409,-0.10750016705248572,-0.018898926151021532,0.479592187034398,0.14371571611029935,0.14372421343032787
8,0.25,0,-2.0355872678982267,-1.3770571491828356,-0.13525580635625858,-0.02248834652832981,0.46853991126264316,0.20165971137104072,0.201662095712071
8,0.30000000000000004,0,-2.0622932284004083,-1.4818768434935727,-0.16266479686293628,-0.02826080755023872,0.45529306858531815,0.26347064739475334,0.2634718883574737
8,0.35000000000000003,2,-2.0988694275980686,-1.5948316767624178,-0.18928814577369818,-0.03210220043767189,0.4402968689576351,0.3262641627656361,0.32626533138337593
8,0.4,1,-2.1466223144924093,-1.7157836490050982,-0.21491504584158638,-0.035570754440046044,0.42369379397086127,0.3890283041581994,0.38902822930204795
8,0.45,2,-2.2060725514967108,-1.844042570246014,-0.23943329320491535,-0.038388940091073465,0.40566371539864066,0.45078085169072657,0.45078049611858195
8,0.5,2,-2.2774917748333174,-1.979113843519324,-0.26292720193868024,-0.040339052278280704,0.38624990554474437,0.5111232061120399,0.5111247686829261
8,0.55,2,-2.360553373141735,-2.1203430510708445,-0.28561242024349554,-0.041201468913836144,0.3653154697512667,0.5701576891261846,0.5701469677199387
8,0.6000000000000001,3,-2.4545856450563175,-2.267519297331669,-0.30844425270215436,-0.04033488902368432,0.34193053648769456,0.6296689001160208,0.6296710297367671
8,0.65,1,-2.559313913764123,-2.4203184669459574,-0.3318998326551479,-0.03766835370534187,0.3150991230972967,0.6906807433287301,0.6906817728700934
8,0.7000000000000001,2,-2.670390718093894,-2.579255995883993,-0.36229116393184224,-0.03035302262759204,0.27558691837834126,0.7681433991732236,0.7681441815061407
8,0.75,2,-2.790107309424247,-2.745396297585325,-0.401646862065103,-0.018781701935211947,0.21145451112185865,0.8668342908806294,0.8668349390138279
8,0.8,3,-2.926636524405146,-2.921705405588326,-0.4487630887064167,-0.004094975403030351,0.07851164858894706,0.9821405663188831,0.9821404085818818
8,0.8500000000000001,1,-3.104519458987653,-3.1042898667367855,-0.45571920038831226,-0.0018879899526195664,0.019562212391851668,0.9988963580451509,0.9988955365139318
8,0.9,2,-3.2870809132954584,-3.2870617551507735,-0.45612880579763593,-0.0017849643463764015,0.006920673533513284,0.9998619087649381,0.9998617977324301
8,0.9500000000000001,0,-3.469765722254742,-3.4697615030374935,-0.4561784839425198,-0.0017371550010994794,0.004593065947067597,0.9999391191825943,0.9999391282191437
8,1.0,3,-3.6524243476220604,-3.6524243476220604,-0.45620912113077117,-0.0017176649914044792,0.0006239603863542915,0.9999988808792205,0.9999988766377368
